,year,month,rank,category,title,author,price,star_score,item_id
38,2020,1,39,외국어,해커스 토익 LC 리스닝 LISTENING,David Cho,16920,10.0,220421904
39,2020,1,40,소설/시/희곡,일의 기쁨과 슬픔,장류진,12600,8.6,212921347
40,2020,1,41,자기계발,닥터 도티의 삶을 바꾸는 마술가게 (리커버 특별판),제임스 도티,15120,9.2,222529839
41,2020,1,42,소설/시/희곡,마도조사 3,묵향동후,12600,9.9,211727983
42,2020,1,43,소설/시/희곡,마도조사 2,묵향동후,12600,9.9,204003279
43,2020,1,44,컴퓨터/모바일,2020 시나공 정보처리기사 필기,길벗 R&D,27900,6.4,216473340
44,2020,1,45,만화,달빛천사 애장판 1,타네무라 아리나,8550,9.5,225770299
45,2020,1,46,소설/시/희곡,목소리를 드릴게요,정세랑,13320,9.0,222461169
46,2020,1,47,만화,달빛천사 애장판 2,타네무라 아리나,8550,10.0,225772243
47,2020,1,48,만화,어느 날 공주가 되어버렸다 3 (일반판),스푼,12600,8.8,227694230
48,2020,1,49,좋은부모,공부머리 독서법,최승필,14850,8.9,141315812
49,2020,1,50,자기계발,린치핀,세스 고딘,16200,8.4,222133781
50,2020,2,1,에세이,양준일 MAYBE,양준일,16200,9.7,230957285
51,2020,2,2,소설/시/희곡,작은 아씨들 (영화 공식 원작 소설·오리지널 커버),루이자 메이 올콧,16200,9.0,228995066
52,2020,2,3,예술/대중문화,기생충 각본집 & 스토리보드북 세트 - 전2권,봉준호,33300,8.6,211438416
53,2020,2,4,어린이,추리 천재 엉덩이 탐정 9,트롤,10800,9.8,227129549
54,2020,2,5,만화,청사과 낙원 시즌 1 : 1~3 세트 - 전3권,청낙원,36000,10.0,232496169
55,2020,2,6,수험서/자격증,2020 선재국어 나침판 실전 모의고사 Vol.1,이선재,18900,10.0,231177203
56,2020,2,7,인문학,지적 대화를 위한 넓고 얕은 지식 : 제로 편,채사장,20700,8.5,219841523
57,2020,2,8,소설/시/희곡,아직 멀었다는 말,권여선,13500,9.4,230965334
58,2020,2,9,소설/시/희곡,날씨가 좋으면 찾아가겠어요 (드라마 방영 기념 한정판),이도우,12420,9.4,229321278
59,2020,2,10,외국어,해커스 토익 기출 VOCA (보카),David Cho,11610,9.2,176021392
60,2020,2,11,과학,더 위험한 과학책,랜들 먼로,22500,9.5,228672219
61,2020,2,12,건강/취미,펭아트 #페이퍼토이북,차니(심희찬),16200,9.6,233423793
62,2020,2,13,자기계발,하버드 상위 1퍼센트의 비밀 (리커버 에디션),정주영,14400,8.2,229520957
63,2020,2,14,어린이,흔한남매 3,흔한남매,10800,9.9,223274669
64,2020,2,15,인문학,아내를 모자로 착각한 남자,올리버 색스,18900,8.9,89822465
65,2020,2,16,에세이,오늘도 펭수 내일도 펭수 (꽃눈에디션 리커버),EBS,15300,9.6,233312933
66,2020,2,17,소설/시/희곡,우리가 빛의 속도로 갈 수 없다면,김초엽,15300,8.8,193591681
67,2020,2,18,자기계발,"울트라러닝, 세계 0.1%가 지식을 얻는 비밀",스콧 영,14400,7.3,231330516
68,2020,2,19,좋은부모,하루 3줄 초등 글쓰기의 기적,윤희솔,13050,9.1,228780071
69,2020,2,20,어린이,마법천자문 47,김현수,14220,9.8,229472453
70,2020,2,21,인문학,"1일 1페이지, 세상에서 가장 짧은 교양 수업 365",데이비드 S. 키더,14400,8.4,214116947
71,2020,2,22,소설/시/희곡,너와 함께라면 인생도 여행이다,나태주,13500,9.5,221601434
72,2020,2,23,인문학,팩트풀니스,한스 로슬링,17820,8.8,184564546
73,2020,2,24,외국어,ETS 토익 정기시험 기출문제집 1000 Vol. 2 Reading (리딩),ETS,16020,9.2,220060490
74,2020,2,25,예술/대중문화,방구석 미술관 (아티스트 하우스 에디션),조원재,15120,8.8,220394572
75,2020,2,26,경제경영,재무제표 모르면 주식투자 절대로 하지마라,사경인,17820,8.6,226929067
76,2020,2,27,자기계발,"오늘부터 딱 1년, 이기적으로 살기로 했다",샘 혼,13500,9.5,226648808
77,2020,2,28,수험서/자격증,2020 이동기 영어 실전동형 모의고사 Vol.1,이동기,14400,0.0,231356755
78,2020,2,29,외국어,ETS 토익 정기시험 기출문제집 1000 Vol. 2 Listening (리스닝),ETS,16020,8.6,220056418
79,2020,2,30,과학,코스모스,칼 세이건,19800,9.4,870950
80,2020,2,31,자기계발,에이트,이지성,17100,6.4,212657645
81,2020,2,32,수험서/자격증,2020 이동기 영어 기적의 특강,이동기,12600,10.0,231371310
82,2020,2,33,인문학,나쁜 사람에게 지지 않으려고 쓴다,정희진,12600,8.3,232069951
83,2020,2,34,인문학,내가 원하는 것을 나도 모를 때,전승환,14400,9.0,225080432
84,2020,2,35,자기계발,해빗,웬디 우드,16200,9.2,222104487
85,2020,2,36,예술/대중문화,작은 아씨들 무비 아트북,지나 매킨타이어,27000,9.4,229009897
86,2020,2,37,만화,원펀맨 One Punch Man 21,ONE,4500,9.1,233438672
87,2020,2,38,만화,새벽의 연화 30 (엽서 32장 + 미니 앨범 + 박스 포함 한정판),미즈호 쿠사나기,13500,9.8,231852930
88,2020,2,39,소설/시/희곡,먼 바다,공지영,15300,8.6,233073737
89,2020,2,40,만화,지박소년 하나코 군 3,아이다이로,4950,8.2,229681374
90,2020,2,41,사회과학,선량한 차별주의자 (리커버),김지혜,13500,7.7,220652685
91,2020,2,42,컴퓨터/모바일,2020 시나공 정보처리기사 필기,길벗 R&D,27900,6.4,216473340
92,2020,2,43,예술/대중문화,스토브리그 대본집 1,이신화,14400,10.0,232021241
93,2020,2,44,만화,지박소년 하나코 군 4,아이다이로,4950,8.7,229682445
94,2020,2,45,에세이,1cm 다이빙,태수,12150,8.3,228695400
95,2020,2,46,경제경영,디레버리징,박홍기,18000,9.2,232917973
96,2020,2,47,어린이,흔한남매 안 흔한 일기 1,흔한남매,12600,10.0,233312327
97,2020,2,48,예술/대중문화,스토브리그 대본집 2,이신화,14400,10.0,232021366
98,2020,2,49,자기계발,나는 무조건 합격하는 공부만 한다,이윤규,13500,8.3,220642182
99,2020,2,50,인문학,지적 대화를 위한 넓고 얕은 지식 1,채사장,17100,9.5,228727924
100,2020,3,1,소설/시/희곡,날씨가 좋으면 찾아가겠어요 (드라마 방영 기념 한정판),이도우,12420,9.4,229321278
101,2020,3,2,어린이,설민석의 한국사 대모험 13,설민석,10800,9.8,235357026
102,2020,3,3,소설/시/희곡,녹나무의 파수꾼 (양장),히가시노 게이고,16020,9.0,234568616
103,2020,3,4,어린이,흔한남매 4,흔한남매,10800,9.8,235689687
104,2020,3,5,소설/시/희곡,페스트,알베르 카뮈,12600,8.5,11267326
105,2020,3,6,소설/시/희곡,작은 아씨들 (영화 공식 원작 소설·오리지널 커버),루이자 메이 올콧,16200,9.0,228995066
106,2020,3,7,어린이,꽝 없는 뽑기 기계,곽유진,11700,9.6,234200510
107,2020,3,8,인문학,당신이 옳다,정혜신,15750,9.3,169387318
108,2020,3,9,자기계발,하버드 상위 1퍼센트의 비밀 (리커버 에디션),정주영,14400,8.2,229520957
109,2020,3,10,외국어,해커스 토익 기출 VOCA (보카),David Cho,11610,9.2,176021392
110,2020,3,11,에세이,1cm 다이빙,태수,12150,8.3,228695400
111,2020,3,12,어린이,이상한 과자 가게 전천당 5,히로시마 레이코,10800,9.7,234501537
112,2020,3,13,어린이,이상한 과자 가게 전천당 6,히로시마 레이코,10800,9.7,234501741
113,2020,3,14,만화,원피스 95,오다 에이치로,4500,9.4,235901446
114,2020,3,15,어린이,이게 정말 마음일까?,요시타케 신스케,12600,9.7,235359221
115,2020,3,16,자기계발,타인의 해석,말콤 글래드웰,16650,8.1,234661516
116,2020,3,17,인문학,지적 대화를 위한 넓고 얕은 지식 : 제로 편,채사장,20700,8.5,219841523
117,2020,3,18,경제경영,내일의 부 1 : 알파편,조던 김장섭,14400,8.2,227793196
118,2020,3,19,인문학,우리가 인생이라 부르는 것들,정재찬,14400,9.5,233423187
119,2020,3,20,에세이,오늘 밤은 굶고 자야지,박상영,12150,9.0,234565562
120,2020,3,21,소설/시/희곡,우리가 빛의 속도로 갈 수 없다면,김초엽,15300,8.8,193591681
121,2020,3,22,경제경영,존리의 부자되기 습관,존 리,13500,7.4,226319583
122,2020,3,23,자기계발,더 해빙,이서윤,14400,8.3,234004429
123,2020,3,24,자기계발,이 한마디가 나를 살렸다,김미경,21600,9.3,234196027
124,2020,3,25,어린이,흔한남매 안 흔한 일기 1,흔한남매,12600,10.0,233312327
125,2020,3,26,외국어,미국식 영작문 수업,최정숙,13050,9.5,230965827
126,2020,3,27,건강/취미,"펭수, 디 오리지널",EBS,16200,10.0,236705987
127,2020,3,28,어린이,세계사를 한눈에 꿰뚫는 대단한 지리,팀 마샬,16200,9.4,232269703
128,2020,3,29,경제경영,내일의 부 2 : 오메가편,조던 김장섭,14400,8.6,227801717
129,2020,3,30,예술/대중문화,방구석 미술관 (아티스트 하우스 에디션),조원재,15120,8.8,220394572
130,2020,3,31,소설/시/희곡,페스트 (무선),알베르 카뮈,12600,9.1,72844934
131,2020,3,32,좋은부모,하루 3줄 초등 글쓰기의 기적,윤희솔,13050,9.1,228780071
132,2020,3,33,소설/시/희곡,사서함 110호의 우편물,이도우,11700,8.8,79476997
133,2020,3,34,역사,설민석의 삼국지 1,설민석,20700,8.1,196255011
134,2020,3,35,과학,코스모스,칼 세이건,19800,9.4,870950
135,2020,3,36,어린이,좀비고등학교 코믹스 17,유대영,8820,9.9,234274696
136,2020,3,37,인문학,지적 대화를 위한 넓고 얕은 지식 1,채사장,17100,9.5,228727924
137,2020,3,38,인문학,팩트풀니스,한스 로슬링,17820,8.8,184564546
138,2020,3,39,소설/시/희곡,아직 멀었다는 말,권여선,13500,9.4,230965334
139,2020,3,40,에세이,귀찮지만 행복해 볼까,권남희,12420,9.4,234007632
140,2020,3,41,사회과학,혼돈의 시대 리더의 탄생,도리스 키언스 굿윈,24120,8.8,234520915
141,2020,3,42,인문학,아내를 모자로 착각한 남자,올리버 색스,18900,8.9,89822465
142,2020,3,43,역사,설민석의 삼국지 2,설민석,20700,9.2,198381539
143,2020,3,44,인문학,총 균 쇠 (무선 제작),재레드 다이아몬드,25200,9.0,615014
144,2020,3,45,인문학,열 문장 쓰는 법,김정선,10800,7.4,234083103
145,2020,3,46,인문학,내가 원하는 것을 나도 모를 때,전승환,14400,9.0,225080432
146,2020,3,47,경제경영,재무제표 모르면 주식투자 절대로 하지마라,사경인,17820,8.6,226929067
147,2020,3,48,건강/취미,펭아트 #컬러링북,한결,16200,10.0,236706008
148,2020,3,49,경제경영,주식투자 무작정 따라하기,윤재수,16200,8.1,222716064
149,2020,3,50,청소년,아몬드 (반양장),손원평,11700,8.6,106366621
150,2020,4,1,소설/시/희곡,2020 제11회 젊은작가상 수상작품집,강화길,4950,7.4,236899205
151,2020,4,2,자기계발,더 해빙,이서윤,14400,8.3,234004429
152,2020,4,3,사회과학,지리의 힘,팀 마샬,18000,7.5,88640864
153,2020,4,4,소설/시/희곡,어린 왕자 (리커버 특별판),앙투안 드 생텍쥐페리,9720,9.7,236155192
154,2020,4,5,어린이,흔한남매 4,흔한남매,10800,9.8,235689687
155,2020,4,6,소설/시/희곡,날씨가 좋으면 찾아가겠어요 (드라마 방영 기념 한정판),이도우,12420,9.4,229321278
156,2020,4,7,에세이,밤은 이야기하기 좋은 시간이니까요,이도우,13500,9.1,236708015
157,2020,4,8,어린이,고양이 해결사 깜냥 1,홍민정,10800,9.8,236518019
158,2020,4,9,소설/시/희곡,페스트,알베르 카뮈,12600,8.5,11267326
159,2020,4,10,어린이,설민석의 세계사 대모험 5,설민석,10800,10.0,237042039
160,2020,4,11,자기계발,타인의 해석,말콤 글래드웰,16650,8.1,234661516
161,2020,4,12,경제경영,내일의 부 1 : 알파편,조던 김장섭,14400,8.2,227793196
162,2020,4,13,어린이,설민석의 한국사 대모험 13,설민석,10800,9.8,235357026
163,2020,4,14,자기계발,데일 카네기 인간관계론 (50만부 돌파 초판 무삭제 완역본),데일 카네기,10350,9.3,209457983
164,2020,4,15,소설/시/희곡,역시 내 청춘 러브코메디는 잘못됐다 14,와타리 와타루,8100,10.0,236773327
165,2020,4,16,소설/시/희곡,녹나무의 파수꾼 (양장),히가시노 게이고,16020,9.0,234568616
166,2020,4,17,사회과학,이수정 이다혜의 범죄 영화 프로파일,이수정,16200,9.1,237308581
167,2020,4,18,경제경영,내일의 부 2 : 오메가편,조던 김장섭,14400,8.6,227801717
168,2020,4,19,좋은부모,"입시설계, 초등부터 시작하라",진동섭,14400,9.4,236175054
169,2020,4,20,에세이,오래 준비해온 대답,김영하,15750,8.6,238162190
170,2020,4,21,소설/시/희곡,우리가 빛의 속도로 갈 수 없다면,김초엽,15300,8.8,193591681
171,2020,4,22,어린이,세계사를 한눈에 꿰뚫는 대단한 지리,팀 마샬,16200,9.4,232269703
172,2020,4,23,만화,신부이야기 12,모리 카오루,7200,9.3,237275904
173,2020,4,24,소설/시/희곡,"알로하, 나의 엄마들 (양장)",이금이,14400,9.6,236466932
174,2020,4,25,외국어,해커스 토익 기출 VOCA (보카),David Cho,11610,9.2,176021392
175,2020,4,26,어린이,정재승의 인간 탐구 보고서 3 : 인간의 감정은 롤러코스터다,정재은,15120,9.8,237276249
176,2020,4,27,에세이,1cm 다이빙,태수,12150,8.3,228695400
177,2020,4,28,과학,코스모스,칼 세이건,19800,9.4,870950
178,2020,4,29,에세이,사랑 밖의 모든 말들,김금희,13950,9.1,237764516
179,2020,4,30,인문학,당신이 옳다,정혜신,15750,9.3,169387318
180,2020,4,31,에세이,"아무튼, 메모",정혜윤,10800,8.4,234798355
181,2020,4,32,경제경영,선물주는산타의 주식투자 시크릿,선물주는산타,14400,8.8,237278956
182,2020,4,33,수험서/자격증,2020 선재국어 나침판 실전 모의고사 Vol.2,이선재,18900,9.6,236353430
183,2020,4,34,인문학,지적 대화를 위한 넓고 얕은 지식 : 제로 편,채사장,20700,8.5,219841523
184,2020,4,35,에세이,평일도 인생이니까,김신지,15300,9.1,236953690
185,2020,4,36,소설/시/희곡,시하와 칸타의 장,이영도,11700,8.2,231789512
186,2020,4,37,만화,하이큐!! 41,후루다테 하루이치,4500,9.8,238215797
187,2020,4,38,어린이,좀비고등학교 코믹스 18,유대영,8820,10.0,238278805
188,2020,4,39,경제경영,재무제표 모르면 주식투자 절대로 하지마라,사경인,17820,8.6,226929067
189,2020,4,40,인문학,지적 대화를 위한 넓고 얕은 지식 1,채사장,17100,9.5,228727924
190,2020,4,41,소설/시/희곡,사서함 110호의 우편물,이도우,11700,8.8,79476997
191,2020,4,42,경제경영,언컨택트 Uncontact,김용섭,16200,7.3,237756076
192,2020,4,43,소설/시/희곡,제주에서 혼자 살고 술은 약해요,이원하,10800,8.8,237440010
193,2020,4,44,에세이,오늘 밤은 굶고 자야지,박상영,12150,9.0,234565562
194,2020,4,45,경제경영,주식투자 무작정 따라하기,윤재수,16200,8.1,222716064
195,2020,4,46,인문학,야생의 위로,에마 미첼,19800,9.4,235710265
196,2020,4,47,청소년,아몬드 (반양장),손원평,11700,8.6,106366621
197,2020,4,48,소설/시/희곡,소설 보다 : 봄 2020,김혜진,1800,8.4,236218672
198,2020,4,49,소설/시/희곡,내 최애는 악역 영애 1,이노리,9900,9.8,238375036
199,2020,5,1,에세이,오래 준비해온 대답,김영하,15750,8.6,238162190
200,2020,5,2,자기계발,더 해빙,이서윤,14400,8.3,234004429
201,2020,5,3,소설/시/희곡,"소년이 온다 (특별한정판, 양장)",한강,11700,9.6,239400216
202,2020,5,4,소설/시/희곡,2020 제11회 젊은작가상 수상작품집,강화길,4950,7.4,236899205
203,2020,5,5,경제경영,룬샷,사피 바칼,20700,9.3,238247221
204,2020,5,6,소설/시/희곡,기억 1 (특별판),베르나르 베르베르,13320,8.8,240436684
205,2020,5,7,소설/시/희곡,기억 2 (특별판),베르나르 베르베르,13320,8.1,240436960
206,2020,5,8,경제경영,언컨택트 Uncontact,김용섭,16200,7.3,237756076
207,2020,5,9,어린이,장군이네 떡집,김리리,11700,9.8,238609281
208,2020,5,10,사회과학,지리의 힘,팀 마샬,18000,7.5,88640864
209,2020,5,11,만화,어느 날 공주가 되어버렸다 4 (<프린세스 로즈 가든> 컬러링북(128P)+ 투명스티커 5종 + 루카스 스마트톡 + 엽서 + 박스 포함 한정판),스푼,32400,8.8,240128819
210,2020,5,12,소설/시/희곡,시절과 기분,김봉곤,12600,7.8,238638867
211,2020,5,13,만화,지박소년 하나코 군 8,아이다이로,4950,9.8,240782100
212,2020,5,14,만화,지박소년 하나코 군 7,아이다이로,4950,9.9,240781821
213,2020,5,15,소설/시/희곡,어린 왕자 (리커버 특별판),앙투안 드 생텍쥐페리,9720,9.7,236155192
214,2020,5,16,어린이,소원 떡집,김리리,11700,9.8,238612493
215,2020,5,17,인문학,트라우마 사전,안젤라 애커만,19800,8.9,238236660
216,2020,5,18,어린이,마법천자문 48,김현수,14220,10.0,240816415
217,2020,5,19,에세이,애쓰지 않고 편안하게,김수현,13500,9.4,240541088
218,2020,5,20,사회과학,이수정 이다혜의 범죄 영화 프로파일,이수정,16200,9.1,237308581
219,2020,5,21,에세이,보통의 언어들,김이나,13050,8.4,240886101
220,2020,5,22,소설/시/희곡,"시선으로부터,",정세랑,12600,8.7,241313700
221,2020,5,23,사회과학,임계장 이야기,조정진,13500,9.1,236452682
222,2020,5,24,경제경영,코로나 투자 전쟁,정채진,15120,8.6,240349013
223,2020,5,25,에세이,사랑 밖의 모든 말들,김금희,13950,9.1,237764516
224,2020,5,26,소설/시/희곡,우리가 빛의 속도로 갈 수 없다면,김초엽,15300,8.8,193591681
225,2020,5,27,과학,식물의 책 (도시 풀꽃 에디션),이소영,13500,8.2,237917847
226,2020,5,28,인문학,뉴턴의 아틀리에,김상욱,17100,9.0,237508322
227,2020,5,29,어린이,만복이네 떡집,김리리,11700,9.8,7165205
228,2020,5,30,수험서/자격증,2020 선재국어 국가직.지방직 대비 실전형 봉투 모의고사 2,이선재,10350,10.0,238232783
229,2020,5,31,인문학,공간이 만든 공간,유현준,14850,9.3,237766385
230,2020,5,32,수험서/자격증,2020 선재국어 나침판 실전 모의고사 Vol.2,이선재,18900,9.6,236353430
231,2020,5,33,에세이,이상하고 자유로운 할머니가 되고 싶어,박서영(무루),15120,9.2,239873881
232,2020,5,34,인문학,지적 대화를 위한 넓고 얕은 지식 : 제로 편,채사장,20700,8.5,219841523
233,2020,5,35,어린이,Go Go 카카오프렌즈 14 : 그리스,김미영,15120,10.0,240753455
234,2020,5,36,어린이,흔한남매 4,흔한남매,10800,9.8,235689687
235,2020,5,37,소설/시/희곡,페스트,알베르 카뮈,12600,8.5,11267326
236,2020,5,38,외국어,해커스 토익 기출 VOCA (보카),David Cho,11610,9.2,176021392
237,2020,5,39,어린이,세계사를 한눈에 꿰뚫는 대단한 지리,팀 마샬,16200,9.4,232269703
238,2020,5,40,에세이,이렇게 될 줄 몰랐습니다,재수,13500,9.4,238716709
239,2020,5,41,자기계발,타인의 해석,말콤 글래드웰,16650,8.1,234661516
240,2020,5,42,자기계발,하버드 상위 1퍼센트의 비밀 (하드커버 리커버 에디션),정주영,14400,8.7,237807411
241,2020,5,43,수험서/자격증,큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1.2.3급) 상,최태성,13050,9.2,224595935
242,2020,5,44,경제경영,선물주는산타의 주식투자 시크릿,선물주는산타,14400,8.8,237278956
243,2020,5,45,어린이,고양이 해결사 깜냥 1,홍민정,10800,9.8,236518019
244,2020,5,46,유아,당근 유치원,안녕달,12600,9.7,240118211
245,2020,5,47,에세이,1cm 다이빙,태수,12150,8.3,228695400
246,2020,5,48,만화,만화 인소의 법칙 1 (함단이 캐릭터 키링 + 단이&여령 트래블 스티커 4종 세트 + 인소의 법칙 노트 포함 한정판),아현,25200,10.0,241390234
247,2020,5,49,어린이,흔한남매 안 흔한 일기 2,흔한남매,12600,9.6,240507720
248,2020,5,50,수험서/자격증,큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1.2.3급) 하,최태성,13050,9.6,229319394
249,2020,6,1,자기계발,더 해빙,이서윤,14400,8.3,234004429
250,2020,6,2,경제경영,돈의 속성,김승호,15120,8.7,241916428
251,2020,6,3,소설/시/희곡,"시선으로부터,",정세랑,12600,8.7,241313700
252,2020,6,4,에세이,애쓰지 않고 편안하게,김수현,13500,9.4,240541088
253,2020,6,5,에세이,보통의 언어들,김이나,13050,8.4,240886101
254,2020,6,6,어린이,설민석의 한국사 대모험 14,설민석,10800,9.8,242583398
255,2020,6,7,어린이,흔한남매 5,흔한남매,10800,10.0,243077303
256,2020,6,8,소설/시/희곡,2020 제11회 젊은작가상 수상작품집,강화길,4950,7.4,236899205
257,2020,6,9,만화,원피스 96,오다 에이치로,4500,9.3,243534838
258,2020,6,10,소설/시/희곡,룬의 아이들 - 데모닉 1~9 세트 - 전9권,전민희,117900,10.0,242584741
259,2020,6,11,만화,지박소년 하나코 군 9,아이다이로,4950,9.4,243107393
260,2020,6,12,소설/시/희곡,화이트 호스,강화길,15120,8.3,241918742
261,2020,6,13,역사,읽기만 하면 내 것이 되는 1페이지 한국사 365,심용환,14850,9.4,242450209
262,2020,6,14,인문학,최초의 신화 길가메쉬 서사시 (리커버 개정판),김산해,27000,8.7,241467665
263,2020,6,15,경제경영,코로나 이후의 세계,제이슨 솅커,13320,8.6,240345812
264,2020,6,16,소설/시/희곡,"소년이 온다 (특별한정판, 양장)",한강,11700,9.6,239400216
265,2020,6,17,소설/시/희곡,철도원 삼대,황석영,18000,9.3,240581875
266,2020,6,18,자기계발,김미경의 리부트,김미경,14400,7.9,243258385
267,2020,6,19,인문학,코로나 사피엔스,최재천,13500,7.9,241472323
268,2020,6,20,에세이,오래 준비해온 대답,김영하,15750,8.6,238162190
269,2020,6,21,경제경영,코로나 투자 전쟁,정채진,15120,8.6,240349013
270,2020,6,22,인문학,이야기의 탄생,윌 스토,16920,9.0,240515272
271,2020,6,23,경제경영,"파타고니아, 파도가 칠 때는 서핑을",이본 쉬나드,17820,8.8,238279310
272,2020,6,24,과학,까면서 보는 해부학 만화,압듈라,16650,9.3,242242096
273,2020,6,25,인문학,사람에 대한 예의,권석천,13500,8.1,241473196
274,2020,6,26,소설/시/희곡,일곱 해의 마지막,김연수,13500,9.1,242925601
275,2020,6,27,좋은부모,푸름아빠 거울육아,최희수,15120,9.1,241937832
276,2020,6,28,외국어,해커스 토익 기출 VOCA (보카),David Cho,11610,9.2,176021392
277,2020,6,29,에세이,"구멍가게, 오늘도 문 열었습니다",이미경,22500,9.8,242097161
278,2020,6,30,에세이,말하기를 말하기,김하나,11700,8.3,242905138
279,2020,6,31,유아,당근 유치원,안녕달,12600,9.7,240118211
280,2020,6,32,에세이,죽은 자의 집 청소,김완,12420,8.6,241318575
281,2020,6,33,소설/시/희곡,달 너머로 달리는 말,김훈,12600,8.6,241479641
282,2020,6,34,여행,트래블러 아르헨티나,JTBC 트래블러 제작진,17550,9.7,242581394
283,2020,6,35,에세이,내가 빛나는 순간,파울로 코엘료,15120,9.5,240749317
284,2020,6,36,경제경영,언컨택트 Uncontact,김용섭,16200,7.3,237756076
285,2020,6,37,경제경영,룬샷,사피 바칼,20700,9.3,238247221
286,2020,6,38,소설/시/희곡,우리가 빛의 속도로 갈 수 없다면,김초엽,15300,8.8,193591681
287,2020,6,39,어린이,장군이네 떡집,김리리,11700,9.8,238609281
288,2020,6,40,소설/시/희곡,어린 왕자 (리커버 특별판),앙투안 드 생텍쥐페리,9720,9.7,236155192
289,2020,6,41,만화,나의 히어로 아카데미아 26 (한정판),호리코시 코헤이,4500,10.0,243617468
290,2020,6,42,에세이,나는 나로 살기로 했다 (100만 부 기념 클래식 에디션),김수현,12420,8.9,235696342
291,2020,6,43,어린이,좀비고등학교 코믹스 19,유대영,8820,10.0,243527036
292,2020,6,44,청소년,귤의 맛,조남주,12150,8.5,240755061
293,2020,6,45,수험서/자격증,큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1.2.3급) 상,최태성,13050,9.2,224595935
294,2020,6,46,자기계발,해빙 노트,이서윤,13320,9.8,241549360
